zip,city,state,county,timezone
12082,Grafton,New York,Rensselaer,America/New_York
12083,Greenville,New York,Greene,America/New_York
12084,Guilderland,New York,Albany,America/New_York
12085,Guilderland Center,New York,Albany,America/New_York
12086,Hagaman,New York,Saratoga,America/New_York
12087,Hannacroix,New York,Greene,America/New_York
12090,Hoosick Falls,New York,Rensselaer,America/New_York
12092,Howes Cave,New York,Schoharie,America/New_York
12093,Jefferson,New York,Schoharie,America/New_York
12094,Johnsonville,New York,Rensselaer,America/New_York
12095,Johnstown,New York,Fulton,America/New_York
12106,Kinderhook,New York,Columbia,America/New_York
12108,Lake Pleasant,New York,Hamilton,America/New_York
12110,Latham,New York,Albany,America/New_York
12115,Malden Bridge,New York,Columbia,America/New_York
12116,Maryland,New York,Otsego,America/New_York
12117,Mayfield,New York,Fulton,America/New_York
12118,Mechanicville,New York,Saratoga,America/New_York
12120,Medusa,New York,Albany,America/New_York
12121,Melrose,New York,Rensselaer,America/New_York
12122,Middleburgh,New York,Schoharie,America/New_York
12123,Nassau,New York,Rensselaer,America/New_York
12124,New Baltimore,New York,Greene,America/New_York
12125,New Lebanon,New York,Columbia,America/New_York
12130,Niverville,New York,Columbia,America/New_York
12131,North Blenheim,New York,Schoharie,America/New_York
12132,North Chatham,New York,Columbia,America/New_York
12134,Northville,New York,Hamilton,America/New_York
12136,Old Chatham,New York,Columbia,America/New_York
12137,Pattersonville,New York,Schenectady,America/New_York
12138,Petersburg,New York,Rensselaer,America/New_York
12139,Piseco,New York,Hamilton,America/New_York
12140,Poestenkill,New York,Rensselaer,America/New_York
12143,Ravena,New York,Albany,America/New_York
12144,Rensselaer,New York,Rensselaer,America/New_York
12147,Rensselaerville,New York,Albany,America/New_York
12148,Rexford,New York,Saratoga,America/New_York
12149,Richmondville,New York,Schoharie,America/New_York
12150,Rotterdam Junction,New York,Schenectady,America/New_York
12151,Round Lake,New York,Saratoga,America/New_York
12153,Sand Lake,New York,Rensselaer,America/New_York
12154,Schaghticoke,New York,Rensselaer,America/New_York
12155,Schenevus,New York,Otsego,America/New_York
12156,Schodack Landing,New York,Rensselaer,America/New_York
12157,Schoharie,New York,Schoharie,America/New_York
12158,Selkirk,New York,Albany,America/New_York
12159,Slingerlands,New York,Albany,America/New_York
12160,Sloansville,New York,Schoharie,America/New_York
12161,South Bethlehem,New York,Albany,America/New_York
12164,Speculator,New York,Hamilton,America/New_York
12165,Spencertown,New York,Columbia,America/New_York
12166,Sprakers,New York,Montgomery,America/New_York
12167,Stamford,New York,Schoharie,America/New_York
12168,Stephentown,New York,Rensselaer,America/New_York
12169,Stephentown,New York,Rensselaer,America/New_York
12170,Stillwater,New York,Saratoga,America/New_York
12172,Stottville,New York,Columbia,America/New_York
12173,Stuyvesant,New York,Columbia,America/New_York
12174,Stuyvesant Falls,New York,Columbia,America/New_York
12175,Summit,New York,Schoharie,America/New_York
12176,Surprise,New York,Greene,America/New_York
12177,Tribes Hill,New York,Montgomery,America/New_York
12180,Troy,New York,Rensselaer,America/New_York
12182,Troy,New York,Rensselaer,America/New_York
12183,Troy,New York,Albany,America/New_York
12184,Valatie,New York,Columbia,America/New_York
12185,Valley Falls,New York,Rensselaer,America/New_York
12186,Voorheesville,New York,Albany,America/New_York
12187,Warnerville,New York,Schoharie,America/New_York
12188,Waterford,New York,Saratoga,America/New_York
12189,Watervliet,New York,Albany,America/New_York
12190,Wells,New York,Hamilton,America/New_York
12192,West Coxsackie,New York,Greene,America/New_York
12193,Westerlo,New York,Albany,America/New_York
12194,West Fulton,New York,Schoharie,America/New_York
12195,West Lebanon,New York,Columbia,America/New_York
12196,West Sand Lake,New York,Rensselaer,America/New_York
12197,Worcester,New York,Otsego,America/New_York
12198,Wynantskill,New York,Rensselaer,America/New_York
12202,Albany,New York,Albany,America/New_York
12203,Albany,New York,Albany,America/New_York
12204,Albany,New York,Albany,America/New_York
12205,Albany,New York,Albany,America/New_York
12206,Albany,New York,Albany,America/New_York
12207,Albany,New York,Albany,America/New_York
12208,Albany,New York,Albany,America/New_York
12209,Albany,New York,Albany,America/New_York
12210,Albany,New York,Albany,America/New_York
12211,Albany,New York,Albany,America/New_York
12222,Albany,New York,Albany,America/New_York
12226,Albany,New York,Albany,America/New_York
12302,Schenectady,New York,Schenectady,America/New_York
12303,Schenectady,New York,Albany,America/New_York
12304,Schenectady,New York,Schenectady,America/New_York
12305,Schenectady,New York,Schenectady,America/New_York
12306,Schenectady,New York,Schenectady,America/New_York
12307,Schenectady,New York,Schenectady,America/New_York
12308,Schenectady,New York,Schenectady,America/New_York
12309,Schenectady,New York,Schenectady,America/New_York
12401,Kingston,New York,Ulster,America/New_York
12404,Accord,New York,Ulster,America/New_York
12405,Acra,New York,Greene,America/New_York
12406,Arkville,New York,Ulster,America/New_York
12407,Ashland,New York,Greene,America/New_York
12409,Bearsville,New York,Ulster,America/New_York
12410,Big Indian,New York,Ulster,America/New_York
12411,Bloomington,New York,Ulster,America/New_York
12412,Boiceville,New York,Ulster,America/New_York
12413,Cairo,New York,Greene,America/New_York
12414,Catskill,New York,Greene,America/New_York
12416,Chichester,New York,Ulster,America/New_York
12417,Connelly,New York,Ulster,America/New_York
12418,Cornwallville,New York,Greene,America/New_York
12419,Cottekill,New York,Ulster,America/New_York
12420,Cragsmoor,New York,Ulster,America/New_York
12421,Denver,New York,Delaware,America/New_York
12422,Durham,New York,Greene,America/New_York
12423,East Durham,New York,Greene,America/New_York
12424,East Jewett,New York,Greene,America/New_York
12427,Elka Park,New York,Greene,America/New_York
12428,Ellenville,New York,Ulster,America/New_York
12429,Esopus,New York,Ulster,America/New_York
12430,Fleischmanns,New York,Greene,America/New_York
12431,Freehold,New York,Greene,America/New_York
12432,Glasco,New York,Ulster,America/New_York
12433,Glenford,New York,Ulster,America/New_York
12434,Grand Gorge,New York,Delaware,America/New_York
12435,Greenfield Park,New York,Ulster,America/New_York
12436,Haines Falls,New York,Greene,America/New_York
12438,Halcottsville,New York,Delaware,America/New_York
12439,Hensonville,New York,Greene,America/New_York
12440,High Falls,New York,Ulster,America/New_York
12441,Highmount,New York,Delaware,America/New_York
12442,Hunter,New York,Greene,America/New_York
12443,Hurley,New York,Ulster,America/New_York
12444,Jewett,New York,Greene,America/New_York
12446,Kerhonkson,New York,Ulster,America/New_York
12448,Lake Hill,New York,Ulster,America/New_York
12449,Lake Katrine,New York,Ulster,America/New_York
12450,Lanesville,New York,Greene,America/New_York
12451,Leeds,New York,Greene,America/New_York
12452,Lexington,New York,Greene,America/New_York
12453,Malden On Hudson,New York,Ulster,America/New_York
12454,Maplecrest,New York,Greene,America/New_York
12455,Margaretville,New York,Delaware,America/New_York
12456,Mount Marion,New York,Ulster,America/New_York
12457,Mount Tremper,New York,Ulster,America/New_York
12458,Napanoch,New York,Ulster,America/New_York
12459,New Kingston,New York,Delaware,America/New_York
12460,Oak Hill,New York,Albany,America/New_York
12461,Olivebridge,New York,Ulster,America/New_York
12463,Palenville,New York,Greene,America/New_York
12464,Phoenicia,New York,Ulster,America/New_York
12465,Pine Hill,New York,Ulster,America/New_York
12466,Port Ewen,New York,Ulster,America/New_York
12468,Prattsville,New York,Greene,America/New_York
12469,Preston Hollow,New York,Albany,America/New_York
12470,Purling,New York,Greene,America/New_York
12471,Rifton,New York,Ulster,America/New_York
12472,Rosendale,New York,Ulster,America/New_York
12473,Round Top,New York,Greene,America/New_York
12474,Roxbury,New York,Delaware,America/New_York
12475,Ruby,New York,Ulster,America/New_York
12477,Saugerties,New York,Ulster,America/New_York
12480,Shandaken,New York,Greene,America/New_York
12481,Shokan,New York,Ulster,America/New_York
12482,South Cairo,New York,Greene,America/New_York
12483,Spring Glen,New York,Sullivan,America/New_York
12484,Stone Ridge,New York,Ulster,America/New_York
12485,Tannersville,New York,Greene,America/New_York
12486,Tillson,New York,Ulster,America/New_York
12487,Ulster Park,New York,Ulster,America/New_York
12489,Wawarsing,New York,Ulster,America/New_York
12490,West Camp,New York,Ulster,America/New_York
12491,West Hurley,New York,Ulster,America/New_York
12492,West Kill,New York,Greene,America/New_York
12493,West Park,New York,Ulster,America/New_York
12494,West Shokan,New York,Ulster,America/New_York
12495,Willow,New York,Ulster,America/New_York
12496,Windham,New York,Greene,America/New_York
12498,Woodstock,New York,Ulster,America/New_York
12501,Amenia,New York,Dutchess,America/New_York
12502,Ancram,New York,Columbia,America/New_York
12503,Ancramdale,New York,Columbia,America/New_York
12504,Annandale On Hudson,New York,Dutchess,America/New_York
12507,Barrytown,New York,Dutchess,America/New_York
12508,Beacon,New York,Dutchess,America/New_York
12512,Chelsea,New York,Dutchess,America/New_York
12513,Claverack,New York,Columbia,America/New_York
12514,Clinton Corners,New York,Dutchess,America/New_York
12515,Clintondale,New York,Ulster,America/New_York
12516,Copake,New York,Columbia,America/New_York
12517,Copake Falls,New York,Columbia,America/New_York
12518,Cornwall,New York,Orange,America/New_York
12520,Cornwall On Hudson,New York,Orange,America/New_York
12521,Craryville,New York,Columbia,America/New_York
12522,Dover Plains,New York,Dutchess,America/New_York
12523,Elizaville,New York,Columbia,America/New_York
12524,Fishkill,New York,Dutchess,America/New_York
12525,Gardiner,New York,Ulster,America/New_York
12526,Germantown,New York,Columbia,America/New_York
12527,Glenham,New York,Dutchess,America/New_York
12528,Highland,New York,Ulster,America/New_York
12529,Hillsdale,New York,Columbia,America/New_York
12530,Hollowville,New York,Columbia,America/New_York
12531,Holmes,New York,Dutchess,America/New_York
12533,Hopewell Junction,New York,Dutchess,America/New_York
12534,Hudson,New York,Columbia,America/New_York
12538,Hyde Park,New York,Dutchess,America/New_York
12540,Lagrangeville,New York,Dutchess,America/New_York
12542,Marlboro,New York,Ulster,America/New_York
12543,Maybrook,New York,Orange,America/New_York
12544,Mellenville,New York,Columbia,America/New_York
12545,Millbrook,New York,Dutchess,America/New_York
12546,Millerton,New York,Dutchess,America/New_York
12547,Milton,New York,Ulster,America/New_York
12548,Modena,New York,Ulster,America/New_York
12549,Montgomery,New York,Orange,America/New_York
12550,Newburgh,New York,Orange,America/New_York
12553,New Windsor,New York,Orange,America/New_York
12561,New Paltz,New York,Ulster,America/New_York
12563,Patterson,New York,Putnam,America/New_York
12564,Pawling,New York,Dutchess,America/New_York
12565,Philmont,New York,Columbia,America/New_York
12566,Pine Bush,New York,Ulster,America/New_York
12567,Pine Plains,New York,Dutchess,America/New_York
12569,Pleasant Valley,New York,Dutchess,America/New_York
12570,Poughquag,New York,Dutchess,America/New_York
12571,Red Hook,New York,Dutchess,America/New_York
12572,Rhinebeck,New York,Dutchess,America/New_York
12574,Rhinecliff,New York,Dutchess,America/New_York
12575,Rock Tavern,New York,Orange,America/New_York
12577,Salisbury Mills,New York,Orange,America/New_York
12578,Salt Point,New York,Dutchess,America/New_York
12580,Staatsburg,New York,Dutchess,America/New_York
12581,Stanfordville,New York,Dutchess,America/New_York
12582,Stormville,New York,Dutchess,America/New_York
12583,Tivoli,New York,Dutchess,America/New_York
12585,Verbank,New York,Dutchess,America/New_York
12586,Walden,New York,Orange,America/New_York
12589,Wallkill,New York,Ulster,America/New_York
12590,Wappingers Falls,New York,Dutchess,America/New_York
12592,Wassaic,New York,Dutchess,America/New_York
12594,Wingdale,New York,Dutchess,America/New_York
12601,Poughkeepsie,New York,Dutchess,America/New_York
12603,Poughkeepsie,New York,Dutchess,America/New_York
12604,Poughkeepsie,New York,Dutchess,America/New_York
12701,Monticello,New York,Sullivan,America/New_York
12719,Barryville,New York,Sullivan,America/New_York
12720,Bethel,New York,Sullivan,America/New_York
12721,Bloomingburg,New York,Sullivan,America/New_York
12722,Burlingham,New York,Sullivan,America/New_York
12723,Callicoon,New York,Sullivan,America/New_York
12724,Callicoon Center,New York,Sullivan,America/New_York
12725,Claryville,New York,Ulster,America/New_York
12726,Cochecton,New York,Sullivan,America/New_York
12729,Cuddebackville,New York,Orange,America/New_York
12732,Eldred,New York,Sullivan,America/New_York
12733,Fallsburg,New York,Sullivan,America/New_York
12734,Ferndale,New York,Sullivan,America/New_York
12736,Fremont Center,New York,Sullivan,America/New_York
12737,Glen Spey,New York,Sullivan,America/New_York
12738,Glen Wild,New York,Sullivan,America/New_York
12740,Grahamsville,New York,Ulster,America/New_York
12741,Hankins,New York,Sullivan,America/New_York
12742,Harris,New York,Sullivan,America/New_York
12743,Highland Lake,New York,Sullivan,America/New_York
12745,Hortonville,New York,Sullivan,America/New_York
12746,Huguenot,New York,Orange,America/New_York
12747,Hurleyville,New York,Sullivan,America/New_York
12748,Jeffersonville,New York,Sullivan,America/New_York
